Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"RL","Land Use","175","Mayotte","5110","Area","6646","Forest land","2025","2025","1000 ha","9.6","X","Figure from external organization",""
"RL","Land Use","175","Mayotte","5110","Area","6717","Naturally regenerating forest","2020","2020","1000 ha","9.17","X","Figure from external organization",""
"RL","Land Use","175","Mayotte","5110","Area","6717","Naturally regenerating forest","2021","2021","1000 ha","9.108","I","Value imputed by a receiving agency",""
"RL","Land Use","175","Mayotte","5110","Area","6717","Naturally regenerating forest","2022","2022","1000 ha","9.046","I","Value imputed by a receiving agency",""
"RL","Land Use","175","Mayotte","5110","Area","6717","Naturally regenerating forest","2023","2023","1000 ha","8.984","I","Value imputed by a receiving agency",""
"RL","Land Use","175","Mayotte","5110","Area","6717","Naturally regenerating forest","2024","2024","1000 ha","8.922","I","Value imputed by a receiving agency",""
"RL","Land Use","175","Mayotte","5110","Area","6717","Naturally regenerating forest","2025","2025","1000 ha","8.86","X","Figure from external organization",""
"RL","Land Use","175","Mayotte","5110","Area","6714","Primary Forest","2020","2020","1000 ha","0.74","X","Figure from external organization",""
"RL","Land Use","175","Mayotte","5110","Area","6714","Primary Forest","2021","2021","1000 ha","0.74","I","Value imputed by a receiving agency",""
"RL","Land Use","175","Mayotte","5110","Area","6714","Primary Forest","2022","2022","1000 ha","0.74","I","Value imputed by a receiving agency",""
"RL","Land Use","175","Mayotte","5110","Area","6714","Primary Forest","2023","2023","1000 ha","0.74","I","Value imputed by a receiving agency",""
"RL","Land Use","175","Mayotte","5110","Area","6714","Primary Forest","2024","2024","1000 ha","0.74","I","Value imputed by a receiving agency",""
"RL","Land Use","175","Mayotte","5110","Area","6714","Primary Forest","2025","2025","1000 ha","0.74","X","Figure from external organization",""
"RL","Land Use","175","Mayotte","5110","Area","6716","Planted Forest","2020","2020","1000 ha","0.6","X","Figure from external organization",""
"RL","Land Use","175","Mayotte","5110","Area","6716","Planted Forest","2021","2021","1000 ha","0.628","I","Value imputed by a receiving agency",""
"RL","Land Use","175","Mayotte","5110","Area","6716","Planted Forest","2022","2022","1000 ha","0.656","I","Value imputed by a receiving agency",""
"RL","Land Use","175","Mayotte","5110","Area","6716","Planted Forest","2023","2023","1000 ha","0.684","I","Value imputed by a receiving agency",""
"RL","Land Use","175","Mayotte","5110","Area","6716","Planted Forest","2024","2024","1000 ha","0.712","I","Value imputed by a receiving agency",""
"RL","Land Use","175","Mayotte","5110","Area","6716","Planted Forest","2025","2025","1000 ha","0.74","X","Figure from external organization",""
"RL","Land Use","484","Mexico","5110","Area","6602","Agriculture","2020","2020","1000 ha","100142.4756","B","Time series break",""
"RL","Land Use","484","Mexico","5110","Area","6602","Agriculture","2021","2021","1000 ha","100125.8815","A","Official figure",""
"RL","Land Use","484","Mexico","5110","Area","6602","Agriculture","2022","2022","1000 ha","98888.975","A","Official figure",""
"RL","Land Use","484","Mexico","5110","Area","6602","Agriculture","2023","2023","1000 ha","98545.4116","A","Official figure",""
"RL","Land Use","484","Mexico","5110","Area","6610","Agricultural land","2020","2020","1000 ha","100142.4756","B","Time series break",""
"RL","Land Use","484","Mexico","5110","Area","6610","Agricultural land","2021","2021","1000 ha","100125.8815","A","Official figure",""
"RL","Land Use","484","Mexico","5110","Area","6610","Agricultural land","2022","2022","1000 ha","98888.975","A","Official figure",""
"RL","Land Use","484","Mexico","5110","Area","6610","Agricultural land","2023","2023","1000 ha","98545.4116","A","Official figure",""
"RL","Land Use","484","Mexico","5110","Area","6620","Cropland","2020","2020","1000 ha","25901.4786","B","Time series break",""
"RL","Land Use","484","Mexico","5110","Area","6620","Cropland","2021","2021","1000 ha","25926.0707","A","Official figure",""
"RL","Land Use","484","Mexico","5110","Area","6620","Cropland","2022","2022","1000 ha","24806.2266","A","Official figure",""
"RL","Land Use","484","Mexico","5110","Area","6620","Cropland","2023","2023","1000 ha","24445.7137","A","Official figure",""
"RL","Land Use","484","Mexico","5110","Area","6621","Arable land","2020","2020","1000 ha","21683.7992","B","Time series break",""
"RL","Land Use","484","Mexico","5110","Area","6621","Arable land","2021","2021","1000 ha","21672.7174","A","Official figure",""
"RL","Land Use","484","Mexico","5110","Area","6621","Arable land","2022","2022","1000 ha","20567.3623","A","Official figure",""
"RL","Land Use","484","Mexico","5110","Area","6621","Arable land","2023","2023","1000 ha","20023.5946","A","Official figure",""
"RL","Land Use","484","Mexico","5110","Area","6630","Temporary crops","2020","2020","1000 ha","14707.1229","A","Official figure",""
"RL","Land Use","484","Mexico","5110","Area","6630","Temporary crops","2021","2021","1000 ha","14701.5534","A","Official figure",""
"RL","Land Use","484","Mexico","5110","Area","6630","Temporary crops","2022","2022","1000 ha","13727.7497","A","Official figure",""
"RL","Land Use","484","Mexico","5110","Area","6630","Temporary crops","2023","2023","1000 ha","12983.777","A","Official figure",""
"RL","Land Use","484","Mexico","5110","Area","6633","Temporary meadows and pastures","2020","2020","1000 ha","3002.6764","B","Time series break",""
"RL","Land Use","484","Mexico","5110","Area","6633","Temporary meadows and pastures","2021","2021","1000 ha","2997.1641","A","Official figure",""
"RL","Land Use","484","Mexico","5110","Area","6633","Temporary meadows and pastures","2022","2022","1000 ha","2865.6127","A","Official figure",""
"RL","Land Use","484","Mexico","5110","Area","6633","Temporary meadows and pastures","2023","2023","1000 ha","3065.817","A","Official figure",""
"RL","Land Use","484","Mexico","5110","Area","6640","Temporary fallow","2020","2020","1000 ha","3974","A","Official figure",""
"RL","Land Use","484","Mexico","5110","Area","6640","Temporary fallow","2021","2021","1000 ha","3974","A","Official figure",""
"RL","Land Use","484","Mexico","5110","Area","6640","Temporary fallow","2022","2022","1000 ha","3974","A","Official figure",""
"RL","Land Use","484","Mexico","5110","Area","6640","Temporary fallow","2023","2023","1000 ha","3974","A","Official figure",""
"RL","Land Use","484","Mexico","5110","Area","6650","Permanent crops","2020","2020","1000 ha","4217.6794","B","Time series break",""
"RL","Land Use","484","Mexico","5110","Area","6650","Permanent crops","2021","2021","1000 ha","4253.3532","A","Official figure",""
"RL","Land Use","484","Mexico","5110","Area","6650","Permanent crops","2022","2022","1000 ha","4238.8642","A","Official figure",""
"RL","Land Use","484","Mexico","5110","Area","6650","Permanent crops","2023","2023","1000 ha","4422.1191","A","Official figure",""
"RL","Land Use","484","Mexico","5110","Area","6655","Permanent meadows and pastures","2020","2020","1000 ha","74241","A","Official figure",""
"RL","Land Use","484","Mexico","5110","Area","6655","Permanent meadows and pastures","2021","2021","1000 ha","74199.81","A","Official figure",""
"RL","Land Use","484","Mexico","5110","Area","6655","Permanent meadows and pastures","2022","2022","1000 ha","74082.75","A","Official figure",""
"RL","Land Use","484","Mexico","5110","Area","6655","Permanent meadows and pastures","2023","2023","1000 ha","74099.695","A","Official figure",""
"RL","Land Use","484","Mexico","5110","Area","6656","Perm. meadows & pastures - Cultivated","2020","2020","1000 ha","2758.997","A","Official figure",""
"RL","Land Use","484","Mexico","5110","Area","6656","Perm. meadows & pastures - Cultivated","2021","2021","1000 ha","2717.8108","A","Official figure",""
"RL","Land Use","484","Mexico","5110","Area","6656","Perm. meadows & pastures - Cultivated","2022","2022","1000 ha","2600.7485","A","Official figure",""
"RL","Land Use","484","Mexico","5110","Area","6656","Perm. meadows & pastures - Cultivated","2023","2023","1000 ha","2617.698","A","Official figure",""
"RL","Land Use","484","Mexico","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2020","2020","1000 ha","71482","A","Official figure",""
"RL","Land Use","484","Mexico","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2021","2021","1000 ha","71482","A","Official figure",""
"RL","Land Use","484","Mexico","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2022","2022","1000 ha","71482","A","Official figure",""
"RL","Land Use","484","Mexico","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2023","2023","1000 ha","71482","A","Official figure",""
"RL","Land Use","484","Mexico","5110","Area","6646","Forest land","2020","2020","1000 ha","66904.42","X","Figure from external organization",""
"RL","Land Use","484","Mexico","5110","Area","6646","Forest land","2021","2021","1000 ha","66776.654","I","Value imputed by a receiving agency",""
"RL","Land Use","484","Mexico","5110","Area","6646","Forest land","2022","2022","1000 ha","66648.888","I","Value imputed by a receiving agency",""
"RL","Land Use","484","Mexico","5110","Area","6646","Forest land","2023","2023","1000 ha","66521.122","I","Value imputed by a receiving agency",""
"RL","Land Use","484","Mexico","5110","Area","6646","Forest land","2024","2024","1000 ha","66393.356","I","Value imputed by a receiving agency",""
"RL","Land Use","484","Mexico","5110","Area","6646","Forest land","2025","2025","1000 ha","66265.59","X","Figure from external organization",""
"RL","Land Use","484","Mexico","5110","Area","6717","Naturally regenerating forest","2020","2020","1000 ha","66786.73","X","Figure from external organization",""
"RL","Land Use","484","Mexico","5110","Area","6717","Naturally regenerating forest","2021","2021","1000 ha","66655.66","I","Value imputed by a receiving agency",""
"RL","Land Use","484","Mexico","5110","Area","6717","Naturally regenerating forest","2022","2022","1000 ha","66524.59","I","Value imputed by a receiving agency",""
"RL","Land Use","484","Mexico","5110","Area","6717","Naturally regenerating forest","2023","2023","1000 ha","66393.52","I","Value imputed by a receiving agency",""
"RL","Land Use","484","Mexico","5110","Area","6717","Naturally regenerating forest","2024","2024","1000 ha","66262.45","I","Value imputed by a receiving agency",""
"RL","Land Use","484","Mexico","5110","Area","6717","Naturally regenerating forest","2025","2025","1000 ha","66131.38","X","Figure from external organization",""
"RL","Land Use","484","Mexico","5110","Area","6714","Primary Forest","2020","2020","1000 ha","33334.65","X","Figure from external organization",""
"RL","Land Use","484","Mexico","5110","Area","6714","Primary Forest","2021","2021","1000 ha","33276.846","I","Value imputed by a receiving agency",""
"RL","Land Use","484","Mexico","5110","Area","6714","Primary Forest","2022","2022","1000 ha","33219.042","I","Value imputed by a receiving agency",""
"RL","Land Use","484","Mexico","5110","Area","6714","Primary Forest","2023","2023","1000 ha","33161.238","I","Value imputed by a receiving agency",""
"RL","Land Use","484","Mexico","5110","Area","6714","Primary Forest","2024","2024","1000 ha","33103.434","I","Value imputed by a receiving agency",""
"RL","Land Use","484","Mexico","5110","Area","6714","Primary Forest","2025","2025","1000 ha","33045.63","X","Figure from external organization",""
"RL","Land Use","484","Mexico","5110","Area","6716","Planted Forest","2020","2020","1000 ha","117.69","X","Figure from external organization",""
"RL","Land Use","484","Mexico","5110","Area","6716","Planted Forest","2021","2021","1000 ha","120.994","I","Value imputed by a receiving agency",""
"RL","Land Use","484","Mexico","5110","Area","6716","Planted Forest","2022","2022","1000 ha","124.298","I","Value imputed by a receiving agency",""
"RL","Land Use","484","Mexico","5110","Area","6716","Planted Forest","2023","2023","1000 ha","127.602","I","Value imputed by a receiving agency",""
"RL","Land Use","484","Mexico","5110","Area","6716","Planted Forest","2024","2024","1000 ha","130.906","I","Value imputed by a receiving agency",""
"RL","Land Use","484","Mexico","5110","Area","6716","Planted Forest","2025","2025","1000 ha","134.21","X","Figure from external organization",""
"RL","Land Use","583","Micronesia (Federated States of)","5110","Area","6602","Agriculture","2020","2020","1000 ha","5","I","Value imputed by a receiving agency",""
"RL","Land Use","583","Micronesia (Federated States of)","5110","Area","6602","Agriculture","2021","2021","1000 ha","5","I","Value imputed by a receiving agency",""
"RL","Land Use","583","Micronesia (Federated States of)","5110","Area","6602","Agriculture","2022","2022","1000 ha","5","I","Value imputed by a receiving agency",""
